using device: cpu
Loading pretrained GPT-2 model: gpt2
loaded 338025 tokens
1 epoch = 2640 batches
step 0, loss: 5.106705665588379
step 5741, loss: 2.165912628173828
step 5742, loss: 1.8132537603378296
step 5743, loss: 1.9295992851257324
step 5744, loss: 1.8198325634002686
step 5745, loss: 1.6870924234390259
step 5746, loss: 1.7278285026550293
step 5747, loss: 2.078352212905884
step 5748, loss: 2.147000789642334
step 5749, loss: 1.9096605777740479
step 5750, loss: 1.756944179534912
step 5751, loss: 1.9739474058151245
step 5752, loss: 2.432121992111206
step 5753, loss: 2.3821372985839844
step 5754, loss: 2.1322600841522217
step 5755, loss: 2.508521795272827
step 5756, loss: 2.1310641765594482
step 5757, loss: 1.948101282119751
step 5758, loss: 2.2368898391723633
step 5759, loss: 2.105576515197754
step 5760, loss: 1.938447117805481
step 5761, loss: 2.481593132019043
step 5762, loss: 1.8520420789718628
step 5763, loss: 2.5526657104492188
step 5764, loss: 2.245272159576416
step 5765, loss: 2.188723564147949
step 5766, loss: 2.214733839035034
step 5767, loss: 2.3663644790649414
step 5768, loss: 2.0463099479675293
step 5769, loss: 2.45400333404541
step 5770, loss: 2.2653660774230957
step 5771, loss: 1.98014497756958
step 5772, loss: 2.2954981327056885
step 5773, loss: 1.9846209287643433
step 5774, loss: 2.1958653926849365
step 5775, loss: 2.2856154441833496
step 5776, loss: 2.4679057598114014
step 5777, loss: 2.2174370288848877
step 5778, loss: 2.458956718444824
step 5779, loss: 2.2299749851226807
step 5780, loss: 2.3096868991851807
step 5781, loss: 1.7808222770690918
step 5782, loss: 2.3757565021514893
step 5783, loss: 2.553943157196045
step 5784, loss: 2.026970386505127
step 5785, loss: 1.5009987354278564
step 5786, loss: 1.6787095069885254
step 5787, loss: 2.1789000034332275
step 5788, loss: 1.9920607805252075
step 5789, loss: 1.8863826990127563
step 5790, loss: 2.3223814964294434
step 5791, loss: 2.1707425117492676
step 5792, loss: 1.8163630962371826
step 5793, loss: 2.3787224292755127
step 5794, loss: 1.87166166305542
step 5795, loss: 2.1802620887756348
step 5796, loss: 2.3298401832580566
step 5797, loss: 2.0779058933258057
step 5798, loss: 2.3256261348724365
step 5799, loss: 1.8172624111175537
step 5800, loss: 1.817376971244812
step 5801, loss: 1.6909422874450684
step 5802, loss: 1.8992429971694946
step 5803, loss: 1.4654916524887085
step 5804, loss: 1.3179726600646973
step 5805, loss: 1.981647253036499
step 5806, loss: 2.2145893573760986
step 5807, loss: 1.7037612199783325
step 5808, loss: 2.0567514896392822
step 5809, loss: 2.4292235374450684
step 5810, loss: 1.7738076448440552
step 5811, loss: 2.1847522258758545
step 5812, loss: 2.0916333198547363
step 5813, loss: 2.081873655319214
step 5814, loss: 2.0364370346069336
step 5815, loss: 1.9283865690231323
step 5816, loss: 1.895104169845581
step 5817, loss: 2.0162603855133057
step 5818, loss: 1.6860102415084839
step 5819, loss: 2.0149948596954346
step 5820, loss: 1.7114931344985962
step 5821, loss: 1.6843020915985107
step 5822, loss: 2.062967300415039
step 5823, loss: 1.6658686399459839
step 5824, loss: 1.8537627458572388
step 5825, loss: 1.847222924232483
step 5826, loss: 2.048280954360962
step 5827, loss: 2.2165465354919434
step 5828, loss: 2.158384084701538
step 5829, loss: 1.6879843473434448
step 5830, loss: 1.6086021661758423
step 5831, loss: 1.8634397983551025
step 5832, loss: 2.2841637134552
step 5833, loss: 1.8069573640823364
step 5834, loss: 2.037973403930664
step 5835, loss: 2.1915080547332764
step 5836, loss: 2.071166753768921
step 5837, loss: 2.0452542304992676
step 5838, loss: 2.1202809810638428
step 5839, loss: 2.250056743621826
step 5840, loss: 1.9991602897644043
step 5841, loss: 2.090662956237793
step 5842, loss: 1.8988029956817627
step 5843, loss: 1.6096296310424805
step 5844, loss: 2.0584700107574463
step 5845, loss: 2.4726643562316895
step 5846, loss: 1.9337903261184692
step 5847, loss: 1.934380054473877
step 5848, loss: 1.9544318914413452
step 5849, loss: 1.9885456562042236
step 5850, loss: 1.4816386699676514
step 5851, loss: 1.959218978881836
step 5852, loss: 2.216486930847168
step 5853, loss: 1.9943029880523682
step 5854, loss: 2.069016218185425
step 5855, loss: 2.2676620483398438
step 5856, loss: 2.3672428131103516
step 5857, loss: 1.9461389780044556
step 5858, loss: 2.3748533725738525
step 5859, loss: 1.850169062614441
step 5860, loss: 1.5912615060806274
step 5861, loss: 2.21191668510437
step 5862, loss: 2.329603910446167
step 5863, loss: 2.112136125564575
step 5864, loss: 2.4498074054718018
step 5865, loss: 1.9699064493179321
step 5866, loss: 3.021003246307373
step 5867, loss: 2.271193504333496
step 5868, loss: 1.8149901628494263
step 5869, loss: 2.2474050521850586
step 5870, loss: 1.9249608516693115
step 5871, loss: 2.056135892868042
step 5872, loss: 2.299445390701294
step 5873, loss: 2.371830701828003
step 5874, loss: 1.7930339574813843
step 5875, loss: 2.109642505645752
step 5876, loss: 2.2058446407318115
step 5877, loss: 1.9025051593780518
step 5878, loss: 2.090306282043457
step 5879, loss: 2.1516664028167725
step 5880, loss: 1.9038524627685547
step 5881, loss: 1.9835587739944458
step 5882, loss: 1.9881739616394043
step 5883, loss: 2.4682319164276123
step 5884, loss: 2.2302358150482178
step 5885, loss: 2.422029495239258
step 5886, loss: 2.4121456146240234
step 5887, loss: 2.1946604251861572
step 5888, loss: 2.4810726642608643
step 5889, loss: 1.9922373294830322
step 5890, loss: 1.8613290786743164
step 5891, loss: 2.151912212371826
step 5892, loss: 2.4954118728637695
step 5893, loss: 1.9210890531539917
step 5894, loss: 1.518962025642395
step 5895, loss: 1.976574420928955
step 5896, loss: 1.9609448909759521
step 5897, loss: 1.838098406791687
step 5898, loss: 1.9259040355682373
step 5899, loss: 2.2283194065093994
step 5900, loss: 2.038433074951172
step 5901, loss: 1.9730490446090698
step 5902, loss: 2.533811092376709
step 5903, loss: 2.614023447036743
step 5904, loss: 2.118044376373291
step 5905, loss: 2.2148776054382324
step 5906, loss: 2.002934217453003
step 5907, loss: 2.0211522579193115
step 5908, loss: 2.237915277481079
step 5909, loss: 2.184237003326416
step 5910, loss: 2.0652966499328613
step 5911, loss: 1.5837750434875488
step 5912, loss: 2.4741971492767334
step 5913, loss: 1.8496041297912598
step 5914, loss: 2.0525052547454834
step 5915, loss: 1.5859060287475586
step 5916, loss: 2.041813611984253
step 5917, loss: 1.923105001449585
step 5918, loss: 1.4586302042007446
step 5919, loss: 1.5649701356887817
step 5920, loss: 2.6898341178894043
step 5921, loss: 2.099421739578247
step 5922, loss: 1.9533567428588867
step 5923, loss: 1.8036446571350098
step 5924, loss: 1.9088430404663086
step 5925, loss: 2.191572427749634
step 5926, loss: 1.8547314405441284
step 5927, loss: 2.19458270072937
step 5928, loss: 1.683082938194275
step 5929, loss: 2.111065149307251
step 5930, loss: 1.7158886194229126
step 5931, loss: 2.0204946994781494
step 5932, loss: 2.277770757675171
step 5933, loss: 2.3594577312469482
step 5934, loss: 1.9563473463058472
step 5935, loss: 2.3044626712799072
step 5936, loss: 2.1725261211395264
step 5937, loss: 2.1725263595581055
step 5938, loss: 2.0688869953155518
step 5939, loss: 1.8928269147872925
step 5940, loss: 2.469482898712158
step 5941, loss: 2.0724730491638184
step 5942, loss: 2.148834466934204
step 5943, loss: 1.747873067855835
step 5944, loss: 1.7939943075180054
step 5945, loss: 2.234039545059204
step 5946, loss: 1.673405647277832
step 5947, loss: 2.0342886447906494
step 5948, loss: 1.8531861305236816
step 5949, loss: 1.912888526916504
step 5950, loss: 1.9149383306503296
step 5951, loss: 2.4804282188415527
step 5952, loss: 2.1055946350097656
step 5953, loss: 1.5822659730911255
step 5954, loss: 1.7581381797790527
step 5955, loss: 1.542210578918457
step 5956, loss: 1.395116925239563
step 5957, loss: 2.312962770462036
step 5958, loss: 1.9306544065475464
step 5959, loss: 2.103010654449463
step 5960, loss: 2.506345748901367
step 5961, loss: 2.455134153366089
step 5962, loss: 2.2206709384918213
step 5963, loss: 2.061760187149048
step 5964, loss: 1.571808099746704
step 5965, loss: 1.332201600074768
step 5966, loss: 1.4675215482711792
step 5967, loss: 1.5757687091827393
step 5968, loss: 1.9246591329574585
step 5969, loss: 1.4112333059310913
step 5970, loss: 1.8778831958770752
step 5971, loss: 2.0959692001342773
step 5972, loss: 2.7072110176086426
step 5973, loss: 1.8432183265686035
step 5974, loss: 1.638245940208435
step 5975, loss: 2.120771884918213
step 5976, loss: 2.1625919342041016
step 5977, loss: 1.8710378408432007
step 5978, loss: 1.9876459836959839
step 5979, loss: 1.883522391319275
step 5980, loss: 1.7984049320220947
step 5981, loss: 1.72747004032135
step 5982, loss: 1.891609787940979
step 5983, loss: 2.4754018783569336
step 5984, loss: 1.8999024629592896
step 5985, loss: 1.7906566858291626
step 5986, loss: 2.0749311447143555
step 5987, loss: 2.145711898803711
step 5988, loss: 1.8752070665359497
step 5989, loss: 2.0705208778381348
step 5990, loss: 2.221418619155884
step 5991, loss: 2.1231319904327393
step 5992, loss: 2.0551249980926514
step 5993, loss: 1.980711817741394
step 5994, loss: 2.1528851985931396
step 5995, loss: 1.5597490072250366
step 5996, loss: 2.0344507694244385
step 5997, loss: 1.8335232734680176
step 5998, loss: 1.9291582107543945
step 5999, loss: 1.695432186126709
step 6000, loss: 1.5984399318695068
step 6001, loss: 1.4271403551101685
step 6002, loss: 1.6335359811782837
step 6003, loss: 1.9209636449813843
step 6004, loss: 2.319470167160034
step 6005, loss: 2.2793524265289307
step 6006, loss: 2.411639451980591
step 6007, loss: 1.7485603094100952
step 6008, loss: 2.636953592300415
step 6009, loss: 1.9706881046295166
step 6010, loss: 2.081486463546753
step 6011, loss: 1.5351440906524658
step 6012, loss: 1.8711752891540527
step 6013, loss: 2.0814898014068604
step 6014, loss: 2.1238930225372314
step 6015, loss: 2.490316390991211
step 6016, loss: 2.241825819015503
step 6017, loss: 1.7857383489608765
step 6018, loss: 1.6912555694580078
step 6019, loss: 2.007354497909546
step 6020, loss: 2.2483415603637695
step 6021, loss: 1.7141450643539429
step 6022, loss: 1.6251275539398193
step 6023, loss: 2.1556992530822754
step 6024, loss: 2.051419973373413
step 6025, loss: 2.1434972286224365
step 6026, loss: 2.4204933643341064
step 6027, loss: 2.363236665725708
step 6028, loss: 1.9087215662002563
step 6029, loss: 2.119424819946289
step 6030, loss: 1.9817218780517578
step 6031, loss: 2.4074785709381104
step 6032, loss: 2.6799919605255127
step 6033, loss: 2.2569408416748047
step 6034, loss: 2.497580051422119
step 6035, loss: 2.0950071811676025
step 6036, loss: 2.4900264739990234
step 6037, loss: 2.4932308197021484
step 6038, loss: 2.176772117614746
step 6039, loss: 2.6888937950134277
step 6040, loss: 2.393507242202759
step 6041, loss: 2.3656787872314453
step 6042, loss: 2.521131753921509
step 6043, loss: 2.0769920349121094
step 6044, loss: 2.538374662399292
step 6045, loss: 2.3171582221984863
step 6046, loss: 2.3759236335754395
step 6047, loss: 2.3357620239257812
step 6048, loss: 2.6356451511383057
step 6049, loss: 2.289430856704712
step 6050, loss: 2.5271973609924316
step 6051, loss: 2.4542293548583984
step 6052, loss: 2.1795716285705566
step 6053, loss: 2.28547739982605
step 6054, loss: 2.6760082244873047
step 6055, loss: 2.3268351554870605
step 6056, loss: 2.0810940265655518
step 6057, loss: 2.237793207168579
step 6058, loss: 1.7349705696105957
step 6059, loss: 2.3328659534454346
step 6060, loss: 1.8533656597137451
step 6061, loss: 2.1214585304260254
step 6062, loss: 2.2278800010681152
step 6063, loss: 2.0808186531066895
step 6064, loss: 2.2855947017669678
step 6065, loss: 2.0384535789489746
step 6066, loss: 1.601916790008545
step 6067, loss: 2.317222833633423
step 6068, loss: 2.2332613468170166
step 6069, loss: 2.3017425537109375
step 6070, loss: 1.8790720701217651
step 6071, loss: 2.098841667175293
step 6072, loss: 1.7730430364608765
step 6073, loss: 2.209785223007202
step 6074, loss: 1.8019757270812988
step 6075, loss: 1.9633111953735352
step 6076, loss: 1.9155569076538086
step 6077, loss: 2.2158360481262207
step 6078, loss: 2.1641149520874023
step 6079, loss: 2.5513195991516113
step 6080, loss: 1.9983487129211426
step 6081, loss: 1.597815752029419
step 6082, loss: 1.7047510147094727
step 6083, loss: 2.25091552734375
step 6084, loss: 2.10127854347229
step 6085, loss: 2.164060592651367
step 6086, loss: 2.0966074466705322
step 6087, loss: 1.8265661001205444
step 6088, loss: 2.1488640308380127
step 6089, loss: 2.3697824478149414
step 6090, loss: 2.652764081954956
step 6091, loss: 2.4891140460968018
step 6092, loss: 1.9412437677383423
step 6093, loss: 2.2026238441467285
step 6094, loss: 2.3031210899353027
step 6095, loss: 2.577476978302002
step 6096, loss: 2.2589550018310547
step 6097, loss: 2.0810630321502686
step 6098, loss: 2.287755250930786
step 6099, loss: 2.338996410369873
step 6100, loss: 2.132378101348877
step 6101, loss: 2.118622064590454
step 6102, loss: 1.8179035186767578
step 6103, loss: 1.9965474605560303
step 6104, loss: 2.148235559463501
step 6105, loss: 2.56182861328125
step 6106, loss: 2.581228017807007
step 6107, loss: 1.865494728088379
step 6108, loss: 1.8347376585006714
step 6109, loss: 2.09309458732605
step 6110, loss: 2.0387651920318604
step 6111, loss: 2.0574722290039062
step 6112, loss: 2.039599895477295
step 6113, loss: 2.398277521133423
step 6114, loss: 2.186154365539551
step 6115, loss: 2.1092793941497803
step 6116, loss: 1.9423165321350098
step 6117, loss: 2.4206440448760986
step 6118, loss: 2.0773534774780273
step 6119, loss: 1.9751031398773193
step 6120, loss: 2.0687663555145264
step 6121, loss: 2.108077049255371
step 6122, loss: 1.8319236040115356
step 6123, loss: 2.0593643188476562
step 6124, loss: 2.370954751968384
step 6125, loss: 2.317765951156616
step 6126, loss: 2.4919023513793945
step 6127, loss: 2.398646354675293
step 6128, loss: 2.178865671157837
step 6129, loss: 1.7048999071121216
step 6130, loss: 1.64702308177948
step 6131, loss: 2.189249038696289
step 6132, loss: 2.238074779510498
step 6133, loss: 2.2068469524383545
step 6134, loss: 2.4062633514404297
step 6135, loss: 2.30646014213562
step 6136, loss: 2.154125213623047
step 6137, loss: 1.8958170413970947
step 6138, loss: 2.176548957824707
step 6139, loss: 1.6494190692901611
step 6140, loss: 2.544489860534668
step 6141, loss: 1.837315559387207
step 6142, loss: 1.7004777193069458
step 6143, loss: 1.7180827856063843
step 6144, loss: 2.14062237739563
step 6145, loss: 1.738433599472046
step 6146, loss: 2.054734468460083
step 6147, loss: 1.9800059795379639
step 6148, loss: 2.02409029006958
step 6149, loss: 2.300471305847168
step 6150, loss: 2.3245246410369873
step 6151, loss: 1.775689721107483
step 6152, loss: 2.595540761947632
step 6153, loss: 2.131830930709839
step 6154, loss: 2.137998342514038
step 6155, loss: 2.3664634227752686
step 6156, loss: 2.1019463539123535
step 6157, loss: 2.1150827407836914
step 6158, loss: 2.144098997116089
step 6159, loss: 2.6003713607788086
step 6160, loss: 2.43526291847229
step 6161, loss: 2.460542678833008
step 6162, loss: 2.0968809127807617
step 6163, loss: 1.8477879762649536
step 6164, loss: 2.0318663120269775
step 6165, loss: 2.8727378845214844
step 6166, loss: 2.271360397338867
step 6167, loss: 2.1117331981658936
step 6168, loss: 2.351616144180298
step 6169, loss: 2.263840913772583
step 6170, loss: 2.352827787399292
step 6171, loss: 1.91266930103302
step 6172, loss: 2.214125871658325
step 6173, loss: 2.0412166118621826
step 6174, loss: 2.255324602127075
step 6175, loss: 2.0719714164733887
step 6176, loss: 2.2945046424865723
step 6177, loss: 2.1707828044891357
step 6178, loss: 1.5967870950698853
step 6179, loss: 2.240043878555298
step 6180, loss: 2.201266288757324
step 6181, loss: 2.87507963180542
step 6182, loss: 2.023695707321167
step 6183, loss: 2.005572557449341
step 6184, loss: 2.3555564880371094
step 6185, loss: 2.368889093399048
step 6186, loss: 1.8058419227600098
step 6187, loss: 1.8782920837402344
step 6188, loss: 1.8987610340118408
step 6189, loss: 1.735297441482544
step 6190, loss: 2.7027571201324463
step 6191, loss: 2.344372034072876
step 6192, loss: 2.2607555389404297
step 6193, loss: 1.9683672189712524
step 6194, loss: 2.196408987045288
step 6195, loss: 2.1359331607818604
step 6196, loss: 2.227299451828003
step 6197, loss: 2.514878749847412
step 6198, loss: 1.9326883554458618
step 6199, loss: 2.32401442527771
step 6200, loss: 1.79691743850708
step 6201, loss: 2.534792900085449
step 6202, loss: 2.428402900695801
step 6203, loss: 1.9187743663787842
step 6204, loss: 1.8295432329177856
step 6205, loss: 1.9061325788497925
step 6206, loss: 2.2567737102508545
step 6207, loss: 1.7279506921768188
step 6208, loss: 2.1289784908294678
step 6209, loss: 2.130141258239746
step 6210, loss: 2.320545196533203
step 6211, loss: 2.0167486667633057
step 6212, loss: 2.145618438720703
step 6213, loss: 2.303386926651001
step 6214, loss: 2.03426456451416
step 6215, loss: 2.1139490604400635
